UNI;4009;TUTTO IL PORTAFOGLIO;NULL;02;1 ;2019-02-22;KO;NESSUNA AGGREGAZIONE;PFDC1;6702100029;1;2000-07-22;Netto: 4878048.00 4878048.00 Provv: 98280.00 0.00
UNI;4009;TUTTO IL PORTAFOGLIO;NULL;02;1 ;2019-02-22;KO;NESSUNA AGGREGAZIONE;PFDC1;6912800007;1;2000-07-18;Netto: 4878048.00 4878048.00 Provv: 98280.00 0.00
UNI;4009;TUTTO IL PORTAFOGLIO;NULL;02;1 ;2019-02-22;KO;NESSUNA AGGREGAZIONE;PFDC1;95535500139;1;1999-12-01;Netto: 4878048.00 4878048.00 Provv: 98280.00 0.00
UNI;4009;TUTTO IL PORTAFOGLIO;NULL;02;1 ;2019-02-22;KO;NESSUNA AGGREGAZIONE;PFDC1;95535500347;1;1999-12-22;Netto: 5146341.00 5146341.00 Provv: 100963.00 0.00
UNI;4009;TUTTO IL PORTAFOGLIO;NULL;02;1 ;2019-02-22;KO;NESSUNA AGGREGAZIONE;PFDC1;95535500418;1;1999-12-27;Netto: 9756097.00 9756097.00 Provv: 147061.00 0.00
UNI;4009;TUTTO IL PORTAFOGLIO;NULL;02;1 ;2019-02-22;KO;NESSUNA AGGREGAZIONE;PFDC1;95535500630;1;2000-01-26;Netto: 15357073.00 15357073.00 Provv: 203071.00 0.00
UNI;4009;TUTTO IL PORTAFOGLIO;NULL;02;1 ;2019-02-22;KO;NESSUNA AGGREGAZIONE;PFDC1;95535500744;1;2000-02-01;Netto: 25609756.00 25609756.00 Provv: 305598.00 0.00
UNI;4009;TUTTO IL PORTAFOGLIO;NULL;02;1 ;2019-02-22;KO;NESSUNA AGGREGAZIONE;PFDC1;95535500768;1;2000-02-04;Netto: 4878048.00 4878048.00 Provv: 98280.00 0.00
UNI;4009;TUTTO IL PORTAFOGLIO;NULL;02;1 ;2019-02-22;KO;NESSUNA AGGREGAZIONE;PFDC1;95535500870;1;2000-02-22;Netto: 9756097.00 9756097.00 Provv: 147061.00 0.00
UNI;4009;TUTTO IL PORTAFOGLIO;NULL;02;1 ;2019-02-22;KO;NESSUNA AGGREGAZIONE;PFDC1;95535500945;1;2000-03-25;Netto: 4878048.00 4878048.00 Provv: 98280.00 0.00
UNI;4009;TUTTO IL PORTAFOGLIO;NULL;02;1 ;2019-02-22;KO;NESSUNA AGGREGAZIONE;PFDC1;95535500946;1;2000-03-25;Netto: 4878048.00 4878048.00 Provv: 98280.00 0.00
UNI;4009;TUTTO IL PORTAFOGLIO;NULL;02;1 ;2019-02-22;KO;NESSUNA AGGREGAZIONE;PFDC1;95535501041;1;2000-03-01;Netto: 5102439.00 5102439.00 Provv: 100524.00 0.00
UNI;4009;TUTTO IL PORTAFOGLIO;NULL;02;1 ;2019-02-22;KO;NESSUNA AGGREGAZIONE;PFDC1;95535501110;1;2000-04-01;Netto: 4878048.00 4878048.00 Provv: 98280.00 0.00
UNI;4009;TUTTO IL PORTAFOGLIO;NULL;02;1 ;2019-02-22;KO;NESSUNA AGGREGAZIONE;PFDC1;95535501336;1;2000-06-01;Netto: 4878048.00 4878048.00 Provv: 98280.00 0.00
UNI;4009;TUTTO IL PORTAFOGLIO;NULL;02;1 ;2019-02-22;KO;NESSUNA AGGREGAZIONE;PFDC2;95535500028;1;1999-12-16;Netto: 4878048.00 4878048.00 Provv: 50000.00 0.00
UNI;4009;TUTTO IL PORTAFOGLIO;NULL;02;1 ;2019-02-22;KO;NESSUNA AGGREGAZIONE;PFDC2;95535500042;1;1999-12-17;Netto: 4878048.00 4878048.00 Provv: 50000.00 0.00
UNI;4009;TUTTO IL PORTAFOGLIO;NULL;02;1 ;2019-02-22;KO;NESSUNA AGGREGAZIONE;PFDC2;95535500056;1;1999-12-17;Netto: 4878048.00 4878048.00 Provv: 50000.00 0.00
UNI;4009;TUTTO IL PORTAFOGLIO;NULL;02;1 ;2019-02-22;KO;NESSUNA AGGREGAZIONE;PFDC2;95535500089;1;1999-12-10;Netto: 5106341.00 5106341.00 Provv: 50000.00 0.00
