UNI;4016;TUTTO IL PORTAFOGLIO;NULL;NULL;02;2019-02-22;KO;NESSUNA AGGREGAZIONE;PAG07;50008992313;1; Rate: 3;NULL
UNI;4016;TUTTO IL PORTAFOGLIO;NULL;NULL;02;2019-02-22;KO;NESSUNA AGGREGAZIONE;PAG07;50008992327;1; Rate: 3;NULL
UNI;4016;TUTTO IL PORTAFOGLIO;NULL;NULL;02;2019-02-22;KO;NESSUNA AGGREGAZIONE;PAG07;50008992608;1; Rate: 3;NULL
UNI;4016;TUTTO IL PORTAFOGLIO;NULL;NULL;02;2019-02-22;KO;NESSUNA AGGREGAZIONE;PAG07;50008993033;1; Rate: 2;NULL
UNI;4016;TUTTO IL PORTAFOGLIO;NULL;NULL;02;2019-02-22;KO;NESSUNA AGGREGAZIONE;PAG07;50008993049;1; Rate: 2;NULL
UNI;4016;TUTTO IL PORTAFOGLIO;NULL;NULL;02;2019-02-22;KO;NESSUNA AGGREGAZIONE;PAG07;50008993079;1; Rate: 2;NULL
UNI;4016;TUTTO IL PORTAFOGLIO;NULL;NULL;02;2019-02-22;KO;NESSUNA AGGREGAZIONE;PAG07;50008993110;1; Rate: 6;NULL
UNI;4016;TUTTO IL PORTAFOGLIO;NULL;NULL;02;2019-02-22;KO;NESSUNA AGGREGAZIONE;PAG07;50008993143;1; Rate: 2;NULL
UNI;4016;TUTTO IL PORTAFOGLIO;NULL;NULL;02;2019-02-22;KO;NESSUNA AGGREGAZIONE;PAG07;50008993220;1; Rate: 4;NULL
UNI;4016;TUTTO IL PORTAFOGLIO;NULL;NULL;02;2019-02-22;KO;NESSUNA AGGREGAZIONE;PAG07;50008993231;1; Rate: 6;NULL
UNI;4016;TUTTO IL PORTAFOGLIO;NULL;NULL;02;2019-02-22;KO;NESSUNA AGGREGAZIONE;PAG07;50008993273;1; Rate: 2;NULL
UNI;4016;TUTTO IL PORTAFOGLIO;NULL;NULL;02;2019-02-22;KO;NESSUNA AGGREGAZIONE;PAG07;50008993308;1; Rate: 2;NULL
UNI;4016;TUTTO IL PORTAFOGLIO;NULL;NULL;02;2019-02-22;KO;NESSUNA AGGREGAZIONE;PAG07;50008993328;1; Rate: 2;NULL
UNI;4016;TUTTO IL PORTAFOGLIO;NULL;NULL;02;2019-02-22;KO;NESSUNA AGGREGAZIONE;PAG07;50008993341;1; Rate: 6;NULL
UNI;4016;TUTTO IL PORTAFOGLIO;NULL;NULL;02;2019-02-22;KO;NESSUNA AGGREGAZIONE;PAG07;50008993342;1; Rate: 2;NULL
UNI;4016;TUTTO IL PORTAFOGLIO;NULL;NULL;02;2019-02-22;KO;NESSUNA AGGREGAZIONE;PAG07;50008993556;1; Rate: 2;NULL
UNI;4016;TUTTO IL PORTAFOGLIO;NULL;NULL;02;2019-02-22;KO;NESSUNA AGGREGAZIONE;PAG07;50008993564;1; Rate: 2;NULL
UNI;4016;TUTTO IL PORTAFOGLIO;NULL;NULL;02;2019-02-22;KO;NESSUNA AGGREGAZIONE;PAG07;50008993687;1; Rate: 2;NULL
UNI;4016;TUTTO IL PORTAFOGLIO;NULL;NULL;02;2019-02-22;KO;NESSUNA AGGREGAZIONE;PAG07;50008993783;1; Rate: 2;NULL
UNI;4016;TUTTO IL PORTAFOGLIO;NULL;NULL;02;2019-02-22;KO;NESSUNA AGGREGAZIONE;PAG07;50008993794;1; Rate: 2;NULL
UNI;4016;TUTTO IL PORTAFOGLIO;NULL;NULL;02;2019-02-22;KO;NESSUNA AGGREGAZIONE;PAG07;50008993807;1; Rate: 2;NULL
UNI;4016;TUTTO IL PORTAFOGLIO;NULL;NULL;02;2019-02-22;KO;NESSUNA AGGREGAZIONE;PAG07;50008993852;1; Rate: 9;NULL
UNI;4016;TUTTO IL PORTAFOGLIO;NULL;NULL;02;2019-02-22;KO;NESSUNA AGGREGAZIONE;PAG07;50008993862;1; Rate: 2;NULL
UNI;4016;TUTTO IL PORTAFOGLIO;NULL;NULL;02;2019-02-22;KO;NESSUNA AGGREGAZIONE;PAG07;50008993882;1; Rate: 2;NULL
UNI;4016;TUTTO IL PORTAFOGLIO;NULL;NULL;02;2019-02-22;KO;NESSUNA AGGREGAZIONE;PAG07;50008993914;1; Rate: 4;NULL
UNI;4016;TUTTO IL PORTAFOGLIO;NULL;NULL;02;2019-02-22;KO;NESSUNA AGGREGAZIONE;PAG07;50008993915;1; Rate: 2;NULL
UNI;4016;TUTTO IL PORTAFOGLIO;NULL;NULL;02;2019-02-22;KO;NESSUNA AGGREGAZIONE;PAG07;50008994076;1; Rate: 2;NULL
UNI;4016;TUTTO IL PORTAFOGLIO;NULL;NULL;02;2019-02-22;KO;NESSUNA AGGREGAZIONE;PAG07;50008994097;1; Rate: 2;NULL
UNI;4016;TUTTO IL PORTAFOGLIO;NULL;NULL;02;2019-02-22;KO;NESSUNA AGGREGAZIONE;PAG07;50008994101;1; Rate: 2;NULL
UNI;4016;TUTTO IL PORTAFOGLIO;NULL;NULL;02;2019-02-22;KO;NESSUNA AGGREGAZIONE;PAG07;50008994208;1; Rate: 2;NULL
UNI;4016;TUTTO IL PORTAFOGLIO;NULL;NULL;02;2019-02-22;KO;NESSUNA AGGREGAZIONE;PAG07;50008994214;1; Rate: 2;NULL
UNI;4016;TUTTO IL PORTAFOGLIO;NULL;NULL;02;2019-02-22;KO;NESSUNA AGGREGAZIONE;PAG07;50008994217;1; Rate: 2;NULL
UNI;4016;TUTTO IL PORTAFOGLIO;NULL;NULL;02;2019-02-22;KO;NESSUNA AGGREGAZIONE;PAG07;50008994219;1; Rate: 2;NULL
UNI;4016;TUTTO IL PORTAFOGLIO;NULL;NULL;02;2019-02-22;KO;NESSUNA AGGREGAZIONE;PAG07;50008994276;1; Rate: 2;NULL
UNI;4016;TUTTO IL PORTAFOGLIO;NULL;NULL;02;2019-02-22;KO;NESSUNA AGGREGAZIONE;PAG07;50008994342;1; Rate: 2;NULL
UNI;4016;TUTTO IL PORTAFOGLIO;NULL;NULL;02;2019-02-22;KO;NESSUNA AGGREGAZIONE;PAG07;50008994360;1; Rate: 2;NULL
UNI;4016;TUTTO IL PORTAFOGLIO;NULL;NULL;02;2019-02-22;KO;NESSUNA AGGREGAZIONE;PAG07;50008994387;1; Rate: 2;NULL
UNI;4016;TUTTO IL PORTAFOGLIO;NULL;NULL;02;2019-02-22;KO;NESSUNA AGGREGAZIONE;PAG07;50008994408;1; Rate: 2;NULL
UNI;4016;TUTTO IL PORTAFOGLIO;NULL;NULL;02;2019-02-22;KO;NESSUNA AGGREGAZIONE;PAG07;50008994431;1; Rate: 2;NULL
UNI;4016;TUTTO IL PORTAFOGLIO;NULL;NULL;02;2019-02-22;KO;NESSUNA AGGREGAZIONE;PAG07;50008994472;1; Rate: 2;NULL
UNI;4016;TUTTO IL PORTAFOGLIO;NULL;NULL;02;2019-02-22;KO;NESSUNA AGGREGAZIONE;PAG07;50008994546;1; Rate: 4;NULL
UNI;4016;TUTTO IL PORTAFOGLIO;NULL;NULL;02;2019-02-22;KO;NESSUNA AGGREGAZIONE;PAG07;50008994568;1; Rate: 2;NULL
UNI;4016;TUTTO IL PORTAFOGLIO;NULL;NULL;02;2019-02-22;KO;NESSUNA AGGREGAZIONE;PAG07;50008994592;1; Rate: 2;NULL
